YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,AGE,LAST_FLAG,PLACE,COUNTRY
2012,8020965,Hoang Son Company Limited,Bulk Carrier,,,1981,31,Mongolia,"Chittagong, Bangladesh",Bangladesh
2012,8307973,Tuan Huy Shipping Company Limited,Bulk Carrier,,,1984,28,Mongolia,"Chittagong, Bangladesh",Bangladesh
2012,7525475,Vietnam National Shipping Lines (VINALINES),Bulk Carrier,,,1977,35,Mongolia,"Chittagong, Bangladesh",Bangladesh
2012,8210900,Gemadept Corporation,Container Ship,,3634,1982,30,Panama,"Chittagong, Bangladesh",Bangladesh
2012,8105973,Gemadept Corporation,Container Ship,,3632,1984,28,Panama,"Chittagong, Bangladesh",Bangladesh
2012,7804601,Minh Phong Trading,Other,,3278,1978,34,Vietnam,"Chittagong, Bangladesh",Bangladesh
2012,8225369,China Ocean Shipping (Group) Company (COSCO),Other,,3610,1984,28,China,"Chongming, China",Unknown
2012,8503852,Unknown,Other,,3551,1986,26,Cook Islands,"Constantza, Romania",Unknown
2012,8323721,New Asian Shipping Company Limited,Bulk Carrier,,4989,1984,28,Panama,"Dalian, China",Unknown
2012,8116336,Union Maritime Limited,Bulk Carrier,,9270,1985,27,Panama,"Dalian, China",Unknown
2012,8220242,TBS International Plc,Other,,7318,1983,29,Philippines,"Dalian, China",Unknown
2012,7391434,Lubov Orlova Shipping Company Limited,Passenger/Cruise Ship,,2695,1976,36,Cook Islands,Dominican Republic,Unknown
2012,5408142,British Columbia Ferry Services Incorporated,Ro-Ro/Vehicle Carrier,,,1963,49,Canada,"Ensenada, Mexico",Unknown
2012,5288035,British Columbia Ferry Services Incorporated,Ro-Ro/Vehicle Carrier,,,1962,50,Canada,"Ensenada, Mexico",Unknown
2012,8811297,DFDS A/S,Other,,,1990,22,Cyprus,"Esbjerg, Denmark",Unknown
2012,7310818,Norresundby Rederi ApS,Other,,,1973,39,Denmark,"Esbjerg, Denmark",Unknown
2012,9235373,Klingenberg Bereederungs-& Befrachtungs OHG,Container Ship,,,2002,10,Antigua & Barbuda,"Esbjerg, Denmark",Unknown
2012,7204394,Danske Faerger A/S,Ro-Ro/Vehicle Carrier,,,1972,40,Denmark,"Frederikshavn, Denmark",Unknown
2012,7725647,Albartin Shipping Company,Other,,1702,1980,32,Moldova,"Gadani, Pakistan",Pakistan
2012,9009396,B+H Ocean Carriers Limited,Bulk Carrier,,14710,1992,20,Bahamas,"Gadani, Pakistan",Pakistan
2012,8914752,Frontline Limited,Tanker,,21529,1993,19,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8906884,Ship Finance International Limited,Bulk Carrier,,22877,1991,21,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8200034,Petroleo Brasileiro S.A. - PETROBRAS & Departamento de Transporte - DETRAN,Tanker,,,1986,26,Brazil,"Gadani, Pakistan",Pakistan
2012,8105246,Government of Bulgaria,Bulk Carrier,,9937,1982,30,Bulgaria,"Gadani, Pakistan",Pakistan
2012,8128145,Government of Bulgaria,Bulk Carrier,,9989,1982,30,Bulgaria,"Gadani, Pakistan",Pakistan
2012,8222575,Cosmos Shipping AD,Bulk Carrier,,7755,1983,29,Malta,"Gadani, Pakistan",Pakistan
2012,8917522,Siem Industries Incorporated,Reefer,,4873,1992,20,Bermuda,"Gadani, Pakistan",Pakistan
2012,8917558,Siem Industries Incorporated,Reefer,,5288,1993,19,Comoros,"Gadani, Pakistan",Pakistan
2012,8713586,Siem Industries Incorporated,Reefer,,5613,1989,23,Liberia,"Gadani, Pakistan",Pakistan
2012,8103303,ATL Shipping Limited,Bulk Carrier,,7604,1984,28,Cyprus,"Gadani, Pakistan",Pakistan
2012,8220175,ATL Shipping Limited,Bulk Carrier,,10420,1984,28,Cyprus,"Gadani, Pakistan",Pakistan
2012,8323422,Fujian Pingtan Ji Mei Shipping Company Limited,Bulk Carrier,,22387,1985,27,Panama,"Gadani, Pakistan",Pakistan
2012,8900086,Dansk Investeringsfond (DIFKO),Tanker,,17830,1990,22,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8307519,Red Sea Navigation Company,Bulk Carrier,,,1985,27,Panama,"Gadani, Pakistan",Pakistan
2012,8020745,El Amira Maritime Agencies Company,Bulk Carrier,,6244,1981,31,Tuvalu,"Gadani, Pakistan",Pakistan
2012,8618425,Neu Seeschiffahrt GmbH,Bulk Carrier,,35045,1990,22,Panama,"Gadani, Pakistan",Pakistan
2012,9041033,Chartworld Shipping Corporation,Bulk Carrier,,22750,1994,18,Bahamas,"Gadani, Pakistan",Pakistan
2012,8406391,Chartworld Shipping Corporation,Bulk Carrier,,24077,1985,27,Bahamas,"Gadani, Pakistan",Pakistan
2012,7526584,Interunity Management Corporation S.A.,Bulk Carrier,,13404,1981,31,Comoros,"Gadani, Pakistan",Pakistan
2012,8518106,Cosmoship Management S.A.,Bulk Carrier,,11551,1987,25,Cyprus,"Gadani, Pakistan",Pakistan
2012,8613994,Cyprus Maritime Company Limited,Bulk Carrier,,11992,1990,22,Cyprus,"Gadani, Pakistan",Pakistan
2012,8814550,New Shipping Limited,Tanker,,33393,1991,21,Dominica,"Gadani, Pakistan",Pakistan
2012,9006667,Goulandris Bros. (Hellas) Limited,Tanker,,10931,1992,20,Greece,"Gadani, Pakistan",Pakistan
2012,9006655,Goulandris Bros. (Hellas) Limited,Tanker,,24323,1992,20,Greece,"Gadani, Pakistan",Pakistan
2012,8309414,Harbor Shipping & Trading S.A.,Bulk Carrier,,7154,1984,28,Greece,"Gadani, Pakistan",Pakistan
2012,8516677,The Veniamis Group,Bulk Carrier,,9753,1986,26,Greece,"Gadani, Pakistan",Pakistan
2012,8521268,Benelux Overseas Incorporated,Tanker,,7165,1987,25,Indonesia,"Gadani, Pakistan",Pakistan
2012,8715039,Dynacom Tankers Management Limited,Tanker,,35254,1989,23,Liberia,"Gadani, Pakistan",Pakistan
2012,9041588,Embiricos Group,Tanker,,34294,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,8724860,Eurotankers Incorporated,Tanker,,9680,1988,24,Liberia,"Gadani, Pakistan",Pakistan
2012,8729951,Eurotankers Incorporated,Tanker,,9680,1989,23,Liberia,"Gadani, Pakistan",Pakistan
2012,9018476,Gregory P. Callimanopulos Group of Companies,Tanker,,19960,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,9014846,Gregory P. Callimanopulos Group of Companies,Tanker,,20766,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,8315918,Marmaras Navigation Limited,Bulk Carrier,,7919,1985,27,Liberia,"Gadani, Pakistan",Pakistan
2012,8513649,Polembros Shipping Limited,Tanker,,21687,1995,17,Liberia,"Gadani, Pakistan",Pakistan
2012,9014822,Top Ships Incorporated,Tanker,,20502,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,8920347,Aegean Marine Petroleum S.A.,Tanker,,10830,1992,20,Malta,"Gadani, Pakistan",Pakistan
2012,8028644,Bright Navigation Incorporated,Bulk Carrier,,11564,1982,30,Malta,"Gadani, Pakistan",Pakistan
2012,8202678,Chian Spirit Maritime Enterprises Incorporated,Bulk Carrier,,12272,1982,30,Malta,"Gadani, Pakistan",Pakistan
2012,8011794,Hellenic Star Shipping Company S.A.,Bulk Carrier,,11902,1983,29,Malta,"Gadani, Pakistan",Pakistan
2012,8325066,Queensway Navigation Company Limited,Tanker,,17707,1986,26,Malta,"Gadani, Pakistan",Pakistan
2012,9000546,Alison Management Corporation,Tanker,,20179,1991,21,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8913837,Prime Marine Management Incorporated,Tanker,,14830,1990,22,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8715510,Prime Marine Management Incorporated,Tanker,,14830,1989,23,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8615552,Prime Marine Management Incorporated,Tanker,,14898,1988,24,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8618906,Prime Marine Management Incorporated,Tanker,,9550,1989,23,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8618918,Prime Marine Management Incorporated,Tanker,,9550,1989,23,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8700008,Prime Marine Management Incorporated,Tanker,,15050,1988,24,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8715522,Prime Marine Management Incorporated,Tanker,,14830,1989,23,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8300391,Blue Fleet Management Company Limited,Bulk Carrier,,5843,1984,28,Panama,"Gadani, Pakistan",Pakistan
2012,9012771,Commercial S.A.,Container Ship,,,1993,19,Panama,"Gadani, Pakistan",Pakistan
2012,8309787,IMS S.A.,Tanker,,13707,1985,27,Panama,"Gadani, Pakistan",Pakistan
2012,8814421,Trustoil Tankers S.A.,Tanker,,8450,1991,21,Panama,"Gadani, Pakistan",Pakistan
2012,7349950,World Carrier Corporation S.A.,Tanker,,32000,1974,38,Panama,"Gadani, Pakistan",Pakistan
2012,8308850,Polembros Shipping Limited,Bulk Carrier,,25516,1984,28,St Vincent & Grenadines,"Gadani, Pakistan",Pakistan
2012,8117328,Hellenic Star Shipping Company S.A.,Bulk Carrier,,11600,1984,28,Tonga,"Gadani, Pakistan",Pakistan
2012,8033314,Aegean Marine Petroleum S.A.,Tanker,,16240,1981,31,Tuvalu,"Gadani, Pakistan",Pakistan
2012,8204028,Sinokor Company Limited,Bulk Carrier,,14500,1983,29,Comoros,"Gadani, Pakistan",Pakistan
2012,8406078,Winning Shipping (HK) Company Limited,Bulk Carrier,,22687,1985,27,Panama,"Gadani, Pakistan",Pakistan
2012,8618205,Titan Petrochemicals Group Limited,Tanker,,34115,1988,24,Tuvalu,"Gadani, Pakistan",Pakistan
2012,8409769,The Shipping Corporation of India Limited,Bulk Carrier,,,1987,25,Comoros,"Gadani, Pakistan",Pakistan
2012,8321072,The Shipping Corporation of India Limited,Bulk Carrier,,,1986,26,Comoros,"Gadani, Pakistan",Pakistan
2012,7926112,Essar Shipping & Logistics Limited,Bulk Carrier,,,1981,31,India,"Gadani, Pakistan",Pakistan
2012,8023993,Essar Shipping & Logistics Limited,Bulk Carrier,,18882,1983,29,India,"Gadani, Pakistan",Pakistan
2012,8813568,K.K. Birla Group of Companies,Tanker,,14250,1989,23,India,"Gadani, Pakistan",Pakistan
2012,9138599,Mercator Limited,Tanker,,,1998,14,India,"Gadani, Pakistan",Pakistan
2012,7422738,The Shipping Corporation of India Limited,Bulk Carrier,,20168,1978,34,India,"Gadani, Pakistan",Pakistan
2012,8128676,Five Stars Shipping Company Private Limited,Bulk Carrier,,8809,1985,27,Panama,"Gadani, Pakistan",Pakistan
2012,8026153,Hermes Maritime Services Private Limited,Bulk Carrier,,,1986,26,Panama,"Gadani, Pakistan",Pakistan
2012,7920039,Hermes Maritime Services Private Limited,Bulk Carrier,,,1981,31,Panama,"Gadani, Pakistan",Pakistan
2012,9012783,Mercator Limited,Container Ship,,,1993,19,Singapore,"Gadani, Pakistan",Pakistan
2012,8409771,The Shipping Corporation of India Limited,Bulk Carrier,,10100,1987,25,Tuvalu,"Gadani, Pakistan",Pakistan
2012,9000534,P.T. Berlian Laju Tanker Tbk.,Tanker,,20187,1991,21,Liberia,"Gadani, Pakistan",Pakistan
2012,9000510,P.T. Berlian Laju Tanker Tbk.,Tanker,,20187,1991,21,Singapore,"Gadani, Pakistan",Pakistan
2012,7382263,Government of the Hashemite Kingdom of Jordan,Tanker,,,1976,36,Jordan,"Gadani, Pakistan",Pakistan
2012,7712042,Mody Shipping Company S.a.r.l.,Other,,,1979,33,Lebanon,"Gadani, Pakistan",Pakistan
2012,8109022,Atlantic Wave Management Sendirian Berhad,Bulk Carrier,,8120,1984,28,Sierra Leone,"Gadani, Pakistan",Pakistan
2012,8009002,Benita Shipping S.A.,Tanker,,,1984,28,North Korea,"Gadani, Pakistan",Pakistan
2012,7383346,Government of Mexico,Tanker,,,1977,35,Sierra Leone,"Gadani, Pakistan",Pakistan
2012,9002269,Sammy Ofer Group Monaco,Tanker,,19792,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,9002257,Sammy Ofer Group Monaco,Tanker,,19790,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,8718392,Sammy Ofer Group Monaco,Tanker,,31000,1989,23,Liberia,"Gadani, Pakistan",Pakistan
2012,8902644,Sammy Ofer Group Monaco,Bulk Carrier,,25652,1991,21,Liberia,"Gadani, Pakistan",Pakistan
2012,8920244,Sammy Ofer Group Monaco,Tanker,,16787,1992,20,Singapore,"Gadani, Pakistan",Pakistan
2012,8322038,Royal Boskalis Westminster N.V.,Tanker,,,1986,26,Comoros,"Gadani, Pakistan",Pakistan
2012,7109013,Prosafe AS,Tanker,,14631,1971,41,Liberia,"Gadani, Pakistan",Pakistan
2012,8504090,Knutsen OAS Shipping AS,Tanker,,23521,1987,25,Norway,"Gadani, Pakistan",Pakistan
2012,7104611,Farstad Shipping ASA,Tanker,,,1971,41,Singapore,"Gadani, Pakistan",Pakistan
2012,8020185,Bulk Transloading AS,Bulk Carrier,,17850,1982,30,Unknown,"Gadani, Pakistan",Pakistan
2012,8404836,Capeshore Resources & Trading,Bulk Carrier,,,1985,27,Comoros,"Gadani, Pakistan",Pakistan
2012,7822017,Government of Pakistan,Other,,5537,1980,32,Pakistan,"Gadani, Pakistan",Pakistan
2012,9047427,Tomini Ship Management Private Limited,Tanker,,18238,1994,18,Panama,"Gadani, Pakistan",Pakistan
2012,8520331,Tomini Ship Management Private Limited,Tanker,,,1988,24,Togo,"Gadani, Pakistan",Pakistan
2012,7524287,Interocean Services S.r.l.,Other,,7518,1975,37,Panama,"Gadani, Pakistan",Pakistan
2012,8407694,Palesano Company Incorporated,Bulk Carrier,,12520,1985,27,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8203804,Bakri Navigation Company Limited,Tanker,,,1982,30,Saudi Arabia,"Gadani, Pakistan",Pakistan
2012,8311493,Bakri Navigation Company Limited,Tanker,,15286,1985,27,Saudi Arabia,"Gadani, Pakistan",Pakistan
2012,7825576,Universal Nav. Private Limited,Bulk Carrier,,,1980,32,Comoros,"Gadani, Pakistan",Pakistan
2012,7913141,Hatoun Shipping Company,Bulk Carrier,,,1980,32,St Vincent & Grenadines,"Gadani, Pakistan",Pakistan
2012,7500267,Omar-MBZ Shipping Company S.A.,Other,,,1976,36,Tanzania,"Gadani, Pakistan",Pakistan
2012,9033335,Taiwan Maritime Transportation Company Limited (TMT Company Limited),Tanker,,32885,1992,20,Liberia,"Gadani, Pakistan",Pakistan
2012,9006198,CPC Corporation Taiwan,Tanker,,24766,1992,20,St Kitts-Nevis,"Gadani, Pakistan",Pakistan
2012,8617122,CPC Corporation Taiwan,Tanker,,18497,1988,24,Tuvalu,"Gadani, Pakistan",Pakistan
2012,8701844,Nathalin Offshore Company Limited,Tanker,,32724,1987,25,Comoros,"Gadani, Pakistan",Pakistan
2012,7525487,Kanlar Denizcilik Insaat Nakliyat Gemi Insaa Ticaret ve Sanayi Limited Sirketi,Other,,,1977,35,Moldova,"Gadani, Pakistan",Pakistan
2012,8026660,SeaHorse Denizcilik ve Muhendislik Ticaret Limited Sirketi,Bulk Carrier,,6406,1982,30,Panama,"Gadani, Pakistan",Pakistan
2012,8119340,Bergen Shipping Limited,Bulk Carrier,,8344,1983,29,Turkey,"Gadani, Pakistan",Pakistan
2012,8405024,Musandam Shipping LLC,Ro-Ro/Vehicle Carrier,,,1985,27,Sierra Leone,"Gadani, Pakistan",Pakistan
2012,9003237,Penta Ocean Ship Management and Operation LLC,Tanker,81135,,1992,20,Togo,"Gadani, Pakistan",Pakistan
2012,9053672,DHT Holdings Incorporated,Tanker,,17045,1994,18,Comoros,"Gadani, Pakistan",Pakistan
2012,7916337,INTRESCO Limited,Bulk Carrier,,11604,1981,31,Liberia,"Gadani, Pakistan",Pakistan
2012,9036519,Norse Management (UK) Limited,Bulk Carrier,,16811,1993,19,Liberia,"Gadani, Pakistan",Pakistan
2012,8100894,Seven Seas Maritime Limited,Bulk Carrier,,7717,1984,28,Malta,"Gadani, Pakistan",Pakistan
2012,8014150,Seven Seas Maritime Limited,Bulk Carrier,,12327,1984,28,Malta,"Gadani, Pakistan",Pakistan
2012,8307155,Holbud Ship Management Limited,Bulk Carrier,,6624,1984,28,Panama,"Gadani, Pakistan",Pakistan
2012,8307399,Holbud Ship Management Limited,Bulk Carrier,,7778,1985,27,Panama,"Gadani, Pakistan",Pakistan
2012,8911217,Tech Project Limited,Bulk Carrier,,,1990,22,Dominica,"Gadani, Pakistan",Pakistan
2012,9007568,General Maritime Corporation,Tanker,,15145,1992,20,Marshall Islands,"Gadani, Pakistan",Pakistan
2012,8308953,TBS International Plc,Bulk Carrier,,7143,1984,28,Philippines,"Gadani, Pakistan",Pakistan
2012,8008929,Attransco Incorporated,Tanker,,11105,1982,30,USA,"Gadani, Pakistan",Pakistan
2012,8005537,Government of the Socialist Republic of Vietnam,Bulk Carrier,,6370,1981,31,Panama,"Gadani, Pakistan",Pakistan
2012,8300901,Government of the Socialist Republic of Vietnam,Bulk Carrier,,,1984,28,Panama,"Gadani, Pakistan",Pakistan
2012,8800391,Oriental Ocean Shipping Holding Private Limited,Bulk Carrier,,24308,1992,20,Panama,"Gaogang, China",Unknown
2012,8106769,Huatai International Shipping Limited,Bulk Carrier,,13768,1985,27,Panama,"Gaogang, China",Unknown
2012,8422955,Shunxing Shipping Hong Kong,Bulk Carrier,,15820,1985,27,Panama,"Gaogang, China",Unknown
2012,8021505,Well Step Transportation Limited,Other,,7965,1982,30,Panama,"Gaogang, China",Unknown
2012,7904516,Unimars Limited (Universal Marine Service),Other,,1230,1980,32,Dominica,"Ghent, Belgium",Unknown
2012,8843848,Torbulk Limited,Other,,,1982,30,Cook Islands,"Ghent, Belgium",Unknown
2012,7342940,Serco Denholm Limited,Other,,,1986,26,UK,"Ghent, Belgium",Unknown
2012,8028307,Kurs D.O.O,Other,,,1982,30,St Vincent & Grenadines,"Grenaa, Denmark",Unknown
2012,6522593,Bjerrum & Jensen ApS,Other,,,1965,47,Denmark,"Grenaa, Denmark",Unknown
2012,7826374,Rederiet Lindholm ApS,Other,,,1979,33,Denmark,"Grenaa, Denmark",Unknown
2012,8513326,Stella Shipping A/S,Other,,,1985,27,St Kitts-Nevis,"Grenaa, Denmark",Unknown
2012,7702126,Hans-Uwe Meyer Bereederungs GmbH & Company KG,Other,,1182,1977,35,Antigua & Barbuda,"Grenaa, Denmark",Unknown
2012,8607672,Werse Bereederungs GmbH & Company KG,Other,,,1988,24,Antigua & Barbuda,"Grenaa, Denmark",Unknown
2012,7392983,Vroon B.V.,Offshore/Supply Vessel,,,1975,37,UK,"Grenaa, Denmark",Unknown
2012,6903486,Tevla A.S,Other,,,1968,44,Cook Islands,"Grenaa, Denmark",Unknown
2012,7633466,Odd Wagle,Other,,,1977,35,Norway,"Grenaa, Denmark",Unknown
2012,8017073,Seatrans Group,Other,,,1982,30,Norway,"Grenaa, Denmark",Unknown
2012,7931193,Seatrans Group,Tanker,,,1981,31,Norway,"Grenaa, Denmark",Unknown
2012,6501537,KA Rederi AB,Other,,,1965,47,Norway,"Grenaa, Denmark",Unknown
2012,6812637,Edvin Svensons Skeppsmakleri AB,Other,,,1968,44,Panama,"Grenaa, Denmark",Unknown
2012,7036591,Chemveg AB,Tanker,,,1971,41,Sweden,"Grenaa, Denmark",Unknown
2012,7403471,McDermott Incorporated,Offshore/Supply Vessel,,,1975,37,Canada,"Grenaa, Denmark",Unknown
2012,6607393,SEACOR Holdings Incorporated,Offshore/Supply Vessel,,,1967,45,UK,"Grenaa, Denmark",Unknown
2012,8513819,CPM Corporation Limited,Container Ship,,,1987,25,Panama,"Guangzhou, China",Unknown
2012,8613009,Trireme Vessel Management N.V.,Reefer,,,1989,23,Bahamas,"Guayaquil, Ecuador",Unknown
2012,8612990,Trireme Vessel Management N.V.,Reefer,,,1989,23,Bahamas,"Guayaquil, Ecuador",Unknown
2012,8405983,V Ships Group Limited,Tanker,,34000,1985,27,Liberia,India,Unknown
2012,8310853,P.T. Pelayaran Tempuran Emas Tbk.,Other,,,1984,28,Indonesia,"Jakarta, Indonesia",Unknown
2012,8103690,Nanjing Hua Hai Shipping Company Limited,Bulk Carrier,,10866,1982,30,Panama,"Jiangmen, China",Unknown
2012,8915251,Mitsui O.S.K. Lines Limited (MOL),Other,,9089,1991,21,Panama,"Jiangmen, China",Unknown
2012,8013857,Gearbulk Holding Limited,Other,,,1983,29,Bahamas,"Jiangyin, China",Unknown
2012,8312758,Naviera Ultragas Limitada (Ultragas Group),Bulk Carrier,,,1984,28,Chile,"Jiangyin, China",Unknown
2012,8220228,China Ocean Shipping (Group) Company (COSCO),Bulk Carrier,,8670,1984,28,China,"Jiangyin, China",Unknown
2012,7419535,Yingkou Gang Run Logistics Company Limited,Other,,,1977,35,China,"Jiangyin, China",Unknown
2012,8307167,China Ocean Shipping (Group) Company (COSCO),Bulk Carrier,,6620,1984,28,Panama,"Jiangyin, China",Unknown
2012,8307179,China Ocean Shipping (Group) Company (COSCO),Bulk Carrier,,6604,1984,28,Panama,"Jiangyin, China",Unknown
2012,8021804,China Shipping (Group) Company,Bulk Carrier,,11197,1982,30,Panama,"Jiangyin, China",Unknown
2012,8306670,CPM Corporation Limited,Bulk Carrier,,,1984,28,Panama,"Jiangyin, China",Unknown
2012,8303903,Fu Long Marine Shipping Company Limited,Reefer,,,1983,29,Panama,"Jiangyin, China",Unknown
2012,8028577,Guangzhou Kuifenghang Shipping Company Limited,Other,,,1983,29,Panama,"Jiangyin, China",Unknown
2012,8213689,Langjiang Shipping Incorporated,Other,,2859,1983,29,Panama,"Jiangyin, China",Unknown
2012,8102256,Ningbo Shanglun Shipmanagement Company Limited,Bulk Carrier,,12118,1982,30,Panama,"Jiangyin, China",Unknown
2012,8010881,Sino Far East Ship Management Company Limited,Bulk Carrier,,11725,1981,31,Panama,"Jiangyin, China",Unknown
2012,8113372,Losinjska Plovidba Brodarstvo d.o.o.,Bulk Carrier,,,1983,29,St Vincent & Grenadines,"Jiangyin, China",Unknown
2012,7516632,SMT Shipmanagement & Transport Limited,Other,,13613,1977,35,Bahamas,"Jiangyin, China",Unknown
2012,7516656,SMT Shipmanagement & Transport Limited,Other,,,1977,35,Bahamas,"Jiangyin, China",Unknown
2012,8713574,Chartworld Shipping Corporation,Reefer,,5700,1989,23,Bahamas,"Jiangyin, China",Unknown
2012,8811687,Baltmed Reefer Services Limited,Other,,7397,1989,23,Belize,"Jiangyin, China",Unknown
2012,8620129,Lavinia Corporation Limited,Reefer,,,1986,26,Belize,"Jiangyin, China",Unknown
2012,8106367,Atlantic Bulk Carriers Management Limited,Bulk Carrier,,8224,1982,30,Greece,"Jiangyin, China",Unknown
2012,8126642,Harbor Shipping & Trading S.A.,Bulk Carrier,,9040,1984,28,Greece,"Jiangyin, China",Unknown
